date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:12:14	186444/186444	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%222d84c-58e06b132cff2%22	https://iqonic.design/themes/bizbag-html/fonts/fa-solid-900.ttf	C:/My%20Web%20Sites/padhhigh-template/iqonic.design/themes/bizbag-html/fonts/fa-solid-900.ttf	(from https://iqonic.design/themes/bizbag-html/css/all.min.css)
20:12:15	816926/816926	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22c771e-58e06b132cff2%22	https://iqonic.design/themes/bizbag-html/fonts/fa-solid-900.svg	C:/My%20Web%20Sites/padhhigh-template/iqonic.design/themes/bizbag-html/fonts/fa-solid-900.svg	(from https://iqonic.design/themes/bizbag-html/css/all.min.css)
20:12:16	268/268	---MCZ	200	added ('OK')	text/html	date:Sat,%2017%20Feb%202018%2005:14:27%20GMT	https://iqonic.design/themes/bizbag-html/css/owl.video.play.png	C:/My%20Web%20Sites/padhhigh-template/iqonic.design/themes/bizbag-html/css/owl.video.play.html	(from https://iqonic.design/themes/bizbag-html/css/owl.carousel.min.css)
20:12:17	120724/120724	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%221d794-58e06b132ef32%22	https://iqonic.design/themes/bizbag-html/fonts/ionicons.eot?v=2.0.0	C:/My%20Web%20Sites/padhhigh-template/iqonic.design/themes/bizbag-html/fonts/ionicons28b5.eot	(from https://iqonic.design/themes/bizbag-html/css/ionicons.min.css)
20:12:18	188508/188508	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%222e05c-58e06b132fed2%22	https://iqonic.design/themes/bizbag-html/fonts/ionicons.ttf?v=2.0.0	C:/My%20Web%20Sites/padhhigh-template/iqonic.design/themes/bizbag-html/fonts/ionicons28b5.ttf	(from https://iqonic.design/themes/bizbag-html/css/ionicons.min.css)
20:12:19	67904/67904	---MCZ	200	added ('OK')	application/font-woff	etag:W/%2210940-58e06b132fed2%22	https://iqonic.design/themes/bizbag-html/fonts/ionicons.woff?v=2.0.0	C:/My%20Web%20Sites/padhhigh-template/iqonic.design/themes/bizbag-html/fonts/ionicons28b5.woff	(from https://iqonic.design/themes/bizbag-html/css/ionicons.min.css)
20:12:20	333834/333834	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225180a-58e06b132fed2%22	https://iqonic.design/themes/bizbag-html/fonts/ionicons.svg?v=2.0.0	C:/My%20Web%20Sites/padhhigh-template/iqonic.design/themes/bizbag-html/fonts/ionicons28b5.svg	(from https://iqonic.design/themes/bizbag-html/css/ionicons.min.css)
20:12:21	13454/13454	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22348e-58e06b13281d2%22	https://iqonic.design/themes/bizbag-html/fonts/Flaticon.eot	C:/My%20Web%20Sites/padhhigh-template/iqonic.design/themes/bizbag-html/fonts/Flaticon.eot	(from https://iqonic.design/themes/bizbag-html/css/flaticon.css)
20:12:22	13454/13454	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22348e-58e06b13281d2%22	https://iqonic.design/themes/bizbag-html/fonts/Flaticon.eot?	C:/My%20Web%20Sites/padhhigh-template/iqonic.design/themes/bizbag-html/fonts/Flaticond41d.eot	(from https://iqonic.design/themes/bizbag-html/css/flaticon.css)
20:12:22	7372/7372	---M--	200	added ('OK')	text/html	etag:%221ccc-58e06b13281d2%22	https://iqonic.design/themes/bizbag-html/fonts/Flaticon.woff2	C:/My%20Web%20Sites/padhhigh-template/iqonic.design/themes/bizbag-html/fonts/Flaticon.html	(from https://iqonic.design/themes/bizbag-html/css/flaticon.css)
20:12:23	8732/8732	---MCZ	200	added ('OK')	application/font-woff	etag:W/%22221c-58e06b13281d2%22	https://iqonic.design/themes/bizbag-html/fonts/Flaticon.woff	C:/My%20Web%20Sites/padhhigh-template/iqonic.design/themes/bizbag-html/fonts/Flaticon.woff	(from https://iqonic.design/themes/bizbag-html/css/flaticon.css)
20:12:24	13276/13276	---MCZ	200	added ('OK')	application/font-sfnt	etag:W/%2233dc-58e06b13281d2%22	https://iqonic.design/themes/bizbag-html/fonts/Flaticon.ttf	C:/My%20Web%20Sites/padhhigh-template/iqonic.design/themes/bizbag-html/fonts/Flaticon.ttf	(from https://iqonic.design/themes/bizbag-html/css/flaticon.css)
20:12:26	83803/83803	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%221475b-58e06b13281d2%22	https://iqonic.design/themes/bizbag-html/fonts/Flaticon.svg	C:/My%20Web%20Sites/padhhigh-template/iqonic.design/themes/bizbag-html/fonts/Flaticon.svg	(from https://iqonic.design/themes/bizbag-html/css/flaticon.css)
20:12:27	0/-1	---M--	500	error ('')			https://iqonicthemes.com/wp-themes/bizbag_wp/demo-3/wp-content/uploads/sites/3/2019/05/15.png	C:/My%20Web%20Sites/padhhigh-template/iqonicthemes.com/wp-themes/bizbag_wp/demo-3/wp-content/uploads/sites/3/2019/05/15.html	(from https://iqonic.design/themes/bizbag-html/home-3.html)
20:12:27	0/-1	---M--	500	error ('')			https://iqonicthemes.com/wp-themes/bizbag_wp/demo-3/wp-content/uploads/sites/3/2019/05/14.png	C:/My%20Web%20Sites/padhhigh-template/iqonicthemes.com/wp-themes/bizbag_wp/demo-3/wp-content/uploads/sites/3/2019/05/14.html	(from https://iqonic.design/themes/bizbag-html/home-3.html)
20:12:27	0/-1	---M--	500	error ('')			https://iqonicthemes.com/wp-themes/bizbag_wp/demo-3/wp-content/uploads/sites/3/2019/05/13.png	C:/My%20Web%20Sites/padhhigh-template/iqonicthemes.com/wp-themes/bizbag_wp/demo-3/wp-content/uploads/sites/3/2019/05/13.html	(from https://iqonic.design/themes/bizbag-html/home-3.html)
20:12:27	0/-1	---M--	500	error ('')			https://iqonicthemes.com/wp-themes/bizbag_wp/demo-3/wp-content/uploads/sites/3/2019/05/15.png	C:/My%20Web%20Sites/padhhigh-template/iqonicthemes.com/wp-themes/bizbag_wp/demo-3/wp-content/uploads/sites/3/2019/05/15.html	(from https://iqonic.design/themes/bizbag-html/home-3.html)
20:12:27	0/-1	---M--	500	error ('')			https://iqonicthemes.com/wp-themes/bizbag_wp/demo-3/wp-content/uploads/sites/3/2019/05/14.png	C:/My%20Web%20Sites/padhhigh-template/iqonicthemes.com/wp-themes/bizbag_wp/demo-3/wp-content/uploads/sites/3/2019/05/14.html	(from https://iqonic.design/themes/bizbag-html/home-3.html)
20:12:27	0/-1	---M--	500	error ('')			https://iqonicthemes.com/wp-themes/bizbag_wp/demo-3/wp-content/uploads/sites/3/2019/05/13.png	C:/My%20Web%20Sites/padhhigh-template/iqonicthemes.com/wp-themes/bizbag_wp/demo-3/wp-content/uploads/sites/3/2019/05/13.html	(from https://iqonic.design/themes/bizbag-html/home-3.html)
